Paper,SS,SS_overlap,SubSample,keep,missing,RT/accuracy,Study,Authors,comment,todo,Included in Bediou et al 2018,New,Publication_type,Year,VGP_criteria,NVGP_criteria,Game_genre,Age_group,Recruitment,Lab,Cognitive_domain,SubDomain,Task,Measure,Effect,DV_type,Data_source,nExp,nCtl,males_AVGP,males_NVGP,MaleRatioDiff,g_source,Cohen's d,d_var,J,g,g_var,included
103,1041,104,full sample,NA,NA,NA,Schmidt et al 2019 EXP1,"Schmidt, A., Geringswald, F., Pollmann, S.",ASKED MALE-ONLY DATA,same subjects as in Schmidt et al 2020?,NA,1,NA,2019,NA,NA,NA,younger adults,Recruitment!?,NA,top-down attention,top-down attention,search task,search accuracy,main,NA,CC2,28,31,0.8214285714285714,0.3225806451612903,0.4988479262672811,NA,NA,NA,NA,NA,NA,excluded
103,1043,104,full sample,NA,NA,NA,Schmidt et al 2019 EXP2,"Schmidt, A., Geringswald, F., Pollmann, S.",ASKED MALE-ONLY DATA,same subjects as in Schmidt et al 2020?,NA,1,NA,2019,NA,NA,NA,younger adults,Recruitment!?,NA,top-down attention,top-down attention,search task,search time,main,NA,handball,25,25,0.44,0.88,-0.44,NA,NA,NA,NA,NA,NA,excluded
103,1043,104,full sample,NA,NA,NA,Schmidt et al 2019 EXP2,"Schmidt, A., Geringswald, F., Pollmann, S.",ASKED MALE-ONLY DATA,same subjects as in Schmidt et al 2020?,NA,1,NA,2019,LoL players,NA,NA,younger adults,Recruitment!?,NA,top-down attention,top-down attention,search task,search accuracy,main,NA,handball,25,25,0.44,0.88,-0.44,NA,NA,NA,NA,NA,NA,excluded
106,106,106,,NA,NA,NA,Stewart et al. 2019,"Stewart, H.J., Martinez, J.L., Perdew, A, Green, C.S., Moore, D.R.",gender UNMATCHED,NA,NA,1,NA,NA,3-5 hours or more per week of action/first third person shooter video game,0 to 1 hour per week of action/first third person shooter video game,NA,Younger adults,Recruitment!?,NA,NA,NA,NA,NA,NA,NA,NA,15,16,0.8666666666666667,0,0.8666666666666667,NA,NA,NA,NA,NA,NA,excluded
107,107,107,,NA,NA,NA,"Trisolini, Petilli & Daini, 2018","Trisolini, D.C., Petilli, M.A, & Daini, R.",EXCLUDE CHILDREN,"Trials with 11 and 12 items were not included as they were extremely difficult (error rate > 90%). (2003), we estimated the point at which subjects switched from subitizing to counting (accuracy breakpoint) by fitting the error rate data to a bilinear function.",NA,1,published,2018,"NA7h or more/week, previous 6 months; action games","<1h/week, previous 6 months; action games",NA,Children,Recruitment!?,Other,spatial cognition,spatial cognition,Visual enumeration task,Main effect : accuracy breakpoint,NA,accuracy,Not precised if SEM or SD,30,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,excluded
107,107,107,,NA,NA,NA,"Trisolini, Petilli & Daini, 2018","Trisolini, D.C., Petilli, M.A, & Daini, R.",EXCLUDE CHILDREN,There were 36 targets: 18 in the first 10 min (Part 1) and 18 in the last 10 min (Part 2). Mixed 2 (Video Games Status: AVGP vs NAVGP) × 2 (Section: Part 1 vs Part 2) ANOVA for each variable recorded.,NA,1,published,2018,"NA7h or more/week, previous 6 months; action games","<1h/week, previous 6 months; action games",NA,Children,Recruitment!?,Other,sustained attention,sustained attention,Jumping square task,Main effect : hits,NA,accuracy,NA,30,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,excluded
107,107,107,,NA,NA,NA,"Trisolini, Petilli & Daini, 2018","Trisolini, D.C., Petilli, M.A, & Daini, R.",EXCLUDE CHILDREN,There were 36 targets: 18 in the first 10 min (Part 1) and 18 in the last 10 min (Part 2). Mixed 2 (Video Games Status: AVGP vs NAVGP) × 2 (Section: Part 1 vs Part 2) ANOVA for each variable recorded.,NA,1,published,2018,"NA7h or more/week, previous 6 months; action games","<1h/week, previous 6 months; action games",NA,Children,Recruitment!?,Other,sustained attention,sustained attention,Jumping square task,Interaction : group x section (Part 1 vs Part 2) : hits,NA,accuracy,NA,30,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,excluded
107,107,107,,NA,NA,NA,"Trisolini, Petilli & Daini, 2018","Trisolini, D.C., Petilli, M.A, & Daini, R.",EXCLUDE CHILDREN,There were 36 targets: 18 in the first 10 min (Part 1) and 18 in the last 10 min (Part 2). Mixed 2 (Video Games Status: AVGP vs NAVGP) × 2 (Section: Part 1 vs Part 2) ANOVA for each variable recorded.,NA,1,published,2018,"NA7h or more/week, previous 6 months; action games","<1h/week, previous 6 months; action games",NA,Children,Recruitment!?,Other,sustained attention,sustained attention,Jumping square task,Main effect : false alarms,NA,accuracy,NA,30,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,excluded
107,107,107,,NA,NA,NA,"Trisolini, Petilli & Daini, 2018","Trisolini, D.C., Petilli, M.A, & Daini, R.",EXCLUDE CHILDREN,There were 36 targets: 18 in the first 10 min (Part 1) and 18 in the last 10 min (Part 2). Mixed 2 (Video Games Status: AVGP vs NAVGP) × 2 (Section: Part 1 vs Part 2) ANOVA for each variable recorded.,NA,1,published,2018,"NA7h or more/week, previous 6 months; action games","<1h/week, previous 6 months; action games",NA,Children,Recruitment!?,Other,sustained attention,sustained attention,Jumping square task,Interaction : group x section (Part 1 vs Part 2) : false alarms,NA,accuracy,NA,30,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,excluded
107,107,107,,NA,NA,NA,"Trisolini, Petilli & Daini, 2018","Trisolini, D.C., Petilli, M.A, & Daini, R.",EXCLUDE CHILDREN,There were 36 targets: 18 in the first 10 min (Part 1) and 18 in the last 10 min (Part 2). Mixed 2 (Video Games Status: AVGP vs NAVGP) × 2 (Section: Part 1 vs Part 2) ANOVA for each variable recorded.,NA,1,published,2018,"NA7h or more/week, previous 6 months; action games","<1h/week, previous 6 months; action games",NA,Children,Recruitment!?,Other,sustained attention,sustained attention,Jumping square task,Main effect : RT,NA,speed,NA,30,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,excluded
107,107,107,,NA,NA,NA,"Trisolini, Petilli & Daini, 2018","Trisolini, D.C., Petilli, M.A, & Daini, R.",EXCLUDE CHILDREN,There were 36 targets: 18 in the first 10 min (Part 1) and 18 in the last 10 min (Part 2). Mixed 2 (Video Games Status: AVGP vs NAVGP) × 2 (Section: Part 1 vs Part 2) ANOVA for each variable recorded.,NA,1,published,2018,"NA7h or more/week, previous 6 months; action games","<1h/week, previous 6 months; action games",NA,Children,Recruitment!?,Other,sustained attention,sustained attention,Jumping square task,Interaction : group x section (Part 1 vs Part 2) : RT,NA,speed,NA,30,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,excluded
109,1091,109,full sample,NA,NA,NA,Wong& Chang 2018 - EXP1,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2017,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,perception,perception,Modified attentional-blink task (global),Main effect: Group  (T1 accuracies between AVGs and NVGs),main,accuracy,2018 paper,29,29,0.6206896551724138,0.3793103448275862,0.24137931034482762,NA,0.5092252397786133,0.07120095124851368,0.9865470852017937,0.5023746760147755,0.06929811660053614,excluded
109,1091,109,full sample,NA,NA,NA,Wong& Chang 2018 - EXP1,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2017,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (global),Main effect: Group : T2 accuracy / T1 correct (dprime),interaction,accuracy,2018 paper,29,29,0.6206896551724138,0.3793103448275862,0.24137931034482762,NA,1.1729126727642747,0.08082520808561236,0.9865470852017937,1.1571335785118404,0.0786651666300074,excluded
109,1091,109,full sample,NA,NA,NA,Wong& Chang 2018 - EXP1,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2017,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (global),Group x Lag: T2 accuracy / T1 correct (dprime),interaction,accuracy,2018 paper,29,29,0.6206896551724138,0.3793103448275862,0.24137931034482762,NA,NA,NA,NA,NA,NA,excluded
109,1091,109,full sample,NA,NA,NA,Wong& Chang 2018 - EXP1,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2018,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (global),Interaction: Congruency x Group (T1 accuracies between AVGs and NVGs),interaction,accuracy,2018 paper,29,29,0.6206896551724138,0.3793103448275862,0.24137931034482762,NA,NA,NA,NA,NA,NA,excluded
109,1091,109,full sample,NA,NA,NA,Wong& Chang 2018 - EXP1,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2019,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (global),Main effect: Group (group x congruency x lag (2 x 2 x 3): T2 detection (d' sensitivity): only trials where T1 was correctly identified (the attentional blink)),main,accuracy,2018 paper,29,29,0.6206896551724138,0.3793103448275862,0.24137931034482762,NA,NA,NA,NA,NA,NA,excluded
109,1092,109,full sample,NA,NA,NA,Wong & Chang 2018 - EXP2,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2020,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,perception,perception,Modified attentional-blink task (local),Main effect: Group: T1 identification,main,accuracy,2018 paper,28,27,0.6428571428571429,0.4444444444444444,0.19841269841269848,NA,0.25445761385479754,0.07333994708994708,0.985781990521327,0.2508397330890895,0.07126927676600864,excluded
109,1092,109,full sample,NA,NA,NA,Wong & Chang 2018 - EXP2,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2020,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (local),Main effect: Group : T2 accuracy / T1 correct (dprime),interaction,accuracy,2018 paper,28,27,0.6428571428571429,0.4444444444444444,0.19841269841269848,NA,0.8285856822346334,0.07899272486772486,0.985781990521327,0.8168048431507285,0.0767624547669021,excluded
109,1092,109,full sample,NA,NA,NA,Wong & Chang 2018 - EXP2,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2020,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (local),Group x Lag: T2 accuracy / T1 correct (dprime),interaction,accuracy,2018 paper,28,27,0.6428571428571429,0.4444444444444444,0.19841269841269848,NA,NA,NA,NA,NA,NA,excluded
